,Customer ID,Recency,Frequency,Monetary,UniqueProductCount,AvgOrderValue,ReturnRate,AvgInterpurchaseTime,cluster,segment
1475,13838.0,6,403,1635.57,328,4.05848635235732,0.0,1.4228855721393034,0,Lost Customers
1476,13839.0,486,7,139.95000000000002,7,19.992857142857144,0.0,0.0,0,Lost Customers
1477,13840.0,416,40,639.8000000000001,40,15.995,0.0,0.0,0,Lost Customers
1478,13841.0,253,1,22.95,1,22.95,0.0,0.0,0,Lost Customers
1479,13842.0,59,335,4881.79,214,14.572507462686566,0.0,1.778443113772455,0,Lost Customers
1480,13843.0,381,18,304.15,18,16.897222222222222,0.0,0.0,0,Lost Customers
1481,13844.0,11,20,360.12,20,18.006,0.0,0.0,0,Lost Customers
1482,13845.0,65,9,271.53,9,30.17,0.0,0.0,0,Lost Customers
1483,13846.0,25,81,1279.99,81,15.802345679012346,0.0,4.6625,0,Lost Customers
1484,13847.0,720,19,281.92,19,14.837894736842106,0.0,0.0,0,Lost Customers
1485,13848.0,92,10,105.57,3,10.557,0.0,70.55555555555556,0,Lost Customers
1486,13849.0,52,220,3296.33,189,14.98331818181818,0.0,2.6073059360730597,0,Lost Customers
1487,13850.0,129,93,1568.98,93,16.870752688172043,0.0,0.0,0,Lost Customers
1488,13851.0,96,140,3436.48,111,24.54628571428572,0.0,4.172661870503597,0,Lost Customers
1489,13852.0,611,11,187.35,11,17.031818181818185,0.0,0.0,0,Lost Customers
1490,13853.0,57,23,936.13,23,40.70130434782609,0.0,0.0,0,Lost Customers
1491,13854.0,9,178,9284.96,61,52.16269662921348,0.0,3.8079096045197742,3,Potential Customers
1492,13855.0,501,73,1253.98,64,17.177808219178083,0.0,3.1666666666666665,0,Lost Customers
1493,13856.0,169,54,763.78,33,14.144074074074071,0.0,8.39622641509434,0,Lost Customers
1494,13857.0,393,128,962.34,99,7.51828125,0.0,1.3779527559055118,0,Lost Customers
1495,13858.0,57,11,212.67,11,19.33363636363637,0.0,0.0,0,Lost Customers
1496,13859.0,326,36,403.91,34,11.219722222222224,0.0,5.8,0,Lost Customers
1497,13860.0,1,76,1202.06,58,15.81657894736842,0.0,1.106666666666667,0,Lost Customers
1498,13861.0,429,21,261.11,21,12.433809523809524,0.0,5.05,0,Lost Customers
1499,13862.0,18,160,2538.54,113,15.865875,0.0,2.308176100628931,0,Lost Customers
1500,13863.0,248,70,1173.35,59,16.76214285714286,0.0,4.985507246376812,0,Lost Customers
1501,13864.0,387,1,93.15,1,93.15,0.0,0.0,0,Lost Customers
1502,13865.0,58,30,475.31,26,15.843666666666667,0.0,7.931034482758621,0,Lost Customers
1503,13866.0,74,7,145.67,7,20.81,0.0,0.0,0,Lost Customers
1504,13867.0,31,60,957.04,51,15.950666666666669,0.0,3.152542372881356,0,Lost Customers
1505,13868.0,7,33,539.73,32,16.355454545454545,0.0,0.96875,0,Lost Customers
1506,13869.0,123,838,7629.21,502,9.1040692124105,0.0,0.6738351254480287,3,Potential Customers
1507,13870.0,2,241,4739.11,159,19.664356846473027,0.0,2.7583333333333333,0,Lost Customers
1508,13871.0,23,402,7604.96,183,18.917810945273636,0.0,1.7182044887780548,3,Potential Customers
1509,13872.0,527,57,892.37,51,15.65561403508772,0.0,3.5357142857142856,0,Lost Customers
1510,13873.0,120,60,941.37,55,15.6895,0.0,8.847457627118644,0,Lost Customers
1511,13874.0,358,69,1781.25,46,25.815217391304348,0.0,4.588235294117647,0,Lost Customers
1512,13875.0,54,270,4378.72,159,16.21748148148148,0.0,2.4721189591078065,0,Lost Customers
1513,13876.0,64,7,113.8,7,16.257142857142856,0.0,0.0,0,Lost Customers
1514,13877.0,86,23,364.23,23,15.83608695652174,0.0,27.363636363636363,0,Lost Customers
1515,13878.0,55,102,2227.62,93,21.839411764705883,0.0,5.425742574257426,0,Lost Customers
1516,13879.0,646,25,390.6,25,15.624,0.0,0.0,0,Lost Customers
1517,13880.0,21,223,4199.78,148,18.833094170403587,0.0,2.40990990990991,0,Lost Customers
1518,13881.0,4,457,20905.85,182,45.74584245076586,0.0,1.3706140350877194,3,Potential Customers
1519,13882.0,3,65,1051.41,54,16.175538461538462,0.0,0.921875,0,Lost Customers
1520,13883.0,11,316,6106.64,200,19.32481012658228,0.0,2.2666666666666666,3,Potential Customers
1521,13884.0,7,182,1768.43,108,9.716648351648352,0.0,2.5359116022099446,0,Lost Customers
1522,13885.0,189,28,480.2000000000001,28,17.150000000000002,0.0,0.4074074074074074,0,Lost Customers
1523,13886.0,71,16,233.56,16,14.5975,0.0,0.0,0,Lost Customers
1524,13887.0,204,19,338.95000000000005,19,17.839473684210528,0.0,0.0,0,Lost Customers
1525,13888.0,120,171,1874.29,124,10.960760233918128,0.0,2.664705882352941,0,Lost Customers
1526,13889.0,93,83,1991.23,57,23.990722891566264,0.0,7.2073170731707314,0,Lost Customers
1527,13890.0,1,173,2907.6800000000003,100,16.80739884393064,0.0,4.22093023255814,0,Lost Customers
1528,13891.0,378,99,826.46,97,8.348080808080809,0.0,2.071428571428572,0,Lost Customers
1529,13892.0,27,36,563.28,33,15.646666666666668,0.0,15.628571428571428,0,Lost Customers
1530,13893.0,298,21,640.0,21,30.476190476190474,0.0,0.0,0,Lost Customers
1531,13894.0,24,27,500.42,25,18.534074074074077,0.0,11.0,0,Lost Customers
1532,13895.0,28,186,3658.49,154,19.66930107526882,0.0,3.810810810810811,0,Lost Customers
1533,13896.0,626,21,336.05,21,16.002380952380953,0.0,0.0,0,Lost Customers
1534,13897.0,50,59,1143.09,58,19.37440677966101,0.0,10.79310344827586,0,Lost Customers
1535,13898.0,326,46,678.87,43,14.75804347826087,0.0,1.8888888888888888,0,Lost Customers
1536,13899.0,16,19,367.52,19,19.34315789473684,0.0,14.333333333333334,0,Lost Customers
1537,13900.0,183,95,1502.44,80,15.815157894736842,0.0,4.680851063829787,0,Lost Customers
1538,13901.0,72,310,5213.6,280,16.818064516129034,0.0,2.0323624595469254,0,Lost Customers
1539,13902.0,632,63,717.6,58,11.39047619047619,0.0,1.4516129032258065,0,Lost Customers
1540,13903.0,400,10,165.45000000000002,10,16.545,0.0,0.0,0,Lost Customers
1541,13904.0,37,26,332.64,24,12.793846153846154,0.0,10.28,0,Lost Customers
1542,13905.0,733,12,305.4,12,25.45,0.0,0.0,0,Lost Customers
1543,13906.0,409,1,11.34,1,11.34,0.0,0.0,0,Lost Customers
1544,13907.0,692,4,136.8,4,34.2,0.0,0.0,0,Lost Customers
1545,13908.0,80,122,2164.18,104,17.73918032786885,0.0,1.6198347107438016,0,Lost Customers
1546,13909.0,423,38,253.64,35,6.674736842105263,0.0,2.6486486486486487,0,Lost Customers
1547,13911.0,57,238,3503.6,178,14.721008403361344,0.0,2.451476793248945,0,Lost Customers
1548,13912.0,424,7,124.95,7,17.85,0.0,0.0,0,Lost Customers
1549,13913.0,507,3,28.52,3,9.506666666666666,0.0,0.0,0,Lost Customers
1550,13914.0,12,33,617.46,28,18.71090909090909,0.0,0.75,0,Lost Customers
1551,13915.0,394,2,70.80000000000001,2,35.400000000000006,0.0,0.0,0,Lost Customers
1552,13916.0,464,74,1103.51,72,14.912297297297297,0.0,2.8904109589041096,0,Lost Customers
1553,13917.0,50,18,267.14,16,14.841111111111111,0.0,8.294117647058824,0,Lost Customers
1554,13918.0,50,30,761.27,30,25.375666666666667,0.0,7.0,0,Lost Customers
1555,13919.0,59,77,1252.54,65,16.266753246753247,0.0,6.315789473684211,0,Lost Customers
1556,13920.0,432,86,1474.67,81,17.14732558139535,0.0,1.5176470588235291,0,Lost Customers
1557,13921.0,402,44,681.5500000000001,36,15.48977272727273,0.0,7.372093023255814,0,Lost Customers
1558,13922.0,352,30,782.74,30,26.09133333333333,0.0,3.9655172413793114,0,Lost Customers
1559,13923.0,54,20,347.63,20,17.3815,0.0,0.0,0,Lost Customers
1560,13924.0,2,117,1728.7,90,14.775213675213676,0.0,0.5775862068965517,0,Lost Customers
1561,13925.0,93,41,561.01,28,13.683170731707316,0.0,1.05,0,Lost Customers
1562,13926.0,23,11,187.6,11,17.05454545454546,0.0,0.0,0,Lost Customers
1563,13927.0,75,41,689.72,37,16.822439024390246,0.0,9.05,0,Lost Customers
1564,13928.0,11,27,426.47,23,15.795185185185186,0.0,4.653846153846154,0,Lost Customers
1565,13929.0,169,57,2491.14,38,43.70421052631579,0.0,9.339285714285714,0,Lost Customers
1566,13930.0,58,17,337.34,15,19.843529411764703,0.0,4.875,0,Lost Customers
1567,13931.0,96,271,5002.81,205,18.460553505535056,0.0,2.359259259259259,0,Lost Customers
1568,13932.0,295,16,285.8,16,17.8625,0.0,0.0,0,Lost Customers
1569,13933.0,109,23,606.99,23,26.390869565217397,0.0,1.7727272727272727,0,Lost Customers
1570,13934.0,264,31,901.15,31,29.06935483870968,0.0,0.0,0,Lost Customers
1571,13935.0,597,80,4466.9,67,55.83624999999999,0.0,0.6962025316455697,0,Lost Customers
1572,13936.0,180,59,918.05,56,15.560169491525423,0.0,4.017241379310345,0,Lost Customers
1573,13937.0,169,54,853.02,54,15.796666666666669,0.0,4.39622641509434,0,Lost Customers
1574,13938.0,35,7,71.66,7,10.237142857142857,0.0,0.0,0,Lost Customers
1575,13939.0,23,110,1472.71,91,13.388272727272728,0.0,5.385321100917431,0,Lost Customers
1576,13940.0,17,49,802.58,39,16.379183673469388,0.0,2.6041666666666665,0,Lost Customers
1577,13941.0,22,94,5280.37,42,56.17414893617021,0.0,7.462365591397849,0,Lost Customers
1578,13942.0,535,1,8.64,1,8.64,0.0,0.0,0,Lost Customers
1579,13943.0,578,15,234.04,15,15.602666666666668,0.0,0.0,0,Lost Customers
1580,13944.0,653,35,198.54,35,5.672571428571429,0.0,0.0,0,Lost Customers
1581,13945.0,395,51,820.75,49,16.09313725490196,0.0,1.7,0,Lost Customers
1582,13946.0,79,56,1098.67,49,19.619107142857143,0.0,11.89090909090909,0,Lost Customers
1583,13947.0,65,5,90.6,5,18.12,0.0,0.0,0,Lost Customers
1584,13948.0,361,24,532.26,23,22.1775,0.0,16.26086956521739,0,Lost Customers
1585,13949.0,3,160,2278.6,124,14.24125,0.0,0.559748427672956,0,Lost Customers
1586,13950.0,11,35,649.01,33,18.543142857142858,0.0,6.882352941176471,0,Lost Customers
1587,13951.0,176,39,612.84,38,15.713846153846154,0.0,3.0789473684210527,0,Lost Customers
1588,13952.0,218,409,11118.631,238,27.184916870415645,0.0,1.2230392156862746,3,Potential Customers
1589,13953.0,7,25,670.6800000000001,8,26.8272,0.0,29.83333333333333,0,Lost Customers
1590,13954.0,2,25,382.82,24,15.3128,0.0,2.875,0,Lost Customers
1591,13955.0,154,85,489.95,82,5.764117647058823,0.0,2.619047619047619,0,Lost Customers
1592,13956.0,5,147,938.36,123,6.383401360544218,0.0,1.808219178082192,0,Lost Customers
1593,13957.0,418,27,444.65,21,16.46851851851852,0.0,9.23076923076923,0,Lost Customers
1594,13958.0,380,227,4106.46,172,18.090132158590308,0.0,1.5575221238938053,0,Lost Customers
1595,13959.0,79,157,1031.65,120,6.571019108280256,0.0,2.75,0,Lost Customers
1596,13960.0,21,12,230.22,11,19.185,0.0,4.545454545454546,0,Lost Customers
1597,13961.0,392,19,481.2000000000001,19,25.32631578947369,0.0,0.0,0,Lost Customers
1598,13962.0,22,23,320.6,23,13.93913043478261,0.0,18.772727272727277,0,Lost Customers
1599,13963.0,308,165,2611.23,129,15.825636363636365,0.0,1.7134146341463414,0,Lost Customers
1600,13964.0,387,24,434.9,22,18.120833333333334,0.0,1.8695652173913044,0,Lost Customers
1601,13965.0,477,24,766.3199999999999,23,31.93,0.0,9.826086956521738,0,Lost Customers
1602,13966.0,435,21,274.64,21,13.078095238095235,0.0,0.0,0,Lost Customers
1603,13967.0,146,6,150.15,4,25.025,0.0,50.0,0,Lost Customers
1604,13968.0,423,8,112.32,8,14.04,0.0,0.0,0,Lost Customers
1605,13969.0,7,1064,11721.31,472,11.01626879699248,0.0,0.5653809971777987,3,Potential Customers
1606,13970.0,386,13,437.65,10,33.66538461538462,0.0,4.25,0,Lost Customers
1607,13971.0,19,255,4530.03,184,17.764823529411764,0.0,2.594488188976378,0,Lost Customers
1608,13972.0,71,15,189.35,15,12.623333333333331,0.0,9.357142857142858,0,Lost Customers
1609,13973.0,287,11,254.25,11,23.113636363636363,0.0,0.0,0,Lost Customers
1610,13974.0,49,43,671.92,43,15.626046511627909,0.0,12.666666666666666,0,Lost Customers
1611,13975.0,31,737,5167.97,434,7.012170963364993,0.0,0.8668478260869565,0,Lost Customers
1612,13976.0,207,56,1145.37,49,20.453035714285715,0.0,8.363636363636363,0,Lost Customers
1613,13977.0,411,13,478.77,13,36.82846153846154,0.0,0.0,0,Lost Customers
1614,13978.0,15,15,167.36,14,11.157333333333334,0.0,2.142857142857143,0,Lost Customers
1615,13979.0,73,393,3311.42,356,8.426005089058524,0.0,1.683673469387755,0,Lost Customers
1616,13980.0,60,63,710.79,57,11.282380952380953,0.0,9.580645161290322,0,Lost Customers
1617,13981.0,416,22,313.48,22,14.24909090909091,0.0,0.0,0,Lost Customers
1618,13982.0,39,225,3613.49,123,16.059955555555554,0.0,2.8794642857142856,0,Lost Customers
1619,13983.0,30,325,5213.56,238,16.041723076923077,0.0,2.1296296296296298,0,Lost Customers
1620,13984.0,27,88,1348.94,53,15.328863636363636,0.0,8.045977011494253,0,Lost Customers
1621,13985.0,4,482,9902.3,149,20.544190871369292,0.0,1.3596673596673596,3,Potential Customers
1622,13986.0,17,13,220.08,12,16.92923076923077,0.0,0.0,0,Lost Customers
1623,13987.0,380,46,681.64,46,14.818260869565217,0.0,0.4666666666666667,0,Lost Customers
1624,13988.0,20,295,4433.88,218,15.030101694915254,0.0,2.04421768707483,0,Lost Customers
1625,13989.0,66,86,1439.09,61,16.73360465116279,0.0,5.847058823529411,0,Lost Customers
1626,13990.0,213,16,303.11,16,18.944375,0.0,0.0,0,Lost Customers
1627,13991.0,12,82,795.55,58,9.701829268292682,0.0,1.5925925925925926,0,Lost Customers
1628,13992.0,30,11,218.6,10,19.87272727272727,0.0,43.1,0,Lost Customers
1629,13993.0,43,261,6195.81,110,23.73873563218391,0.0,2.6384615384615384,3,Potential Customers
1630,13994.0,4,148,2212.64,122,14.95027027027027,0.0,0.9591836734693876,0,Lost Customers
1631,13995.0,15,230,3849.0,146,16.734782608695653,0.0,3.061135371179039,0,Lost Customers
1632,13996.0,386,33,771.09,29,23.36636363636364,0.0,0.40625,0,Lost Customers
1633,13997.0,519,44,326.66,36,7.42409090909091,0.0,0.7209302325581395,0,Lost Customers
1634,13998.0,447,31,504.2,30,16.26451612903226,0.0,4.3,0,Lost Customers
1635,13999.0,10,466,9186.6,174,19.7137339055794,0.0,1.5311827956989248,3,Potential Customers
1636,14000.0,211,49,1550.3000000000002,28,31.638775510204084,0.0,10.9375,0,Lost Customers
1637,14001.0,46,103,3341.3,60,32.43980582524272,0.0,4.362745098039215,0,Lost Customers
1638,14002.0,134,47,482.0,47,10.25531914893617,0.0,0.4782608695652174,0,Lost Customers
1639,14003.0,733,16,202.1,16,12.63125,0.0,0.0,0,Lost Customers
1640,14004.0,43,241,5512.5,127,22.87344398340249,0.0,1.6208333333333331,0,Lost Customers
1641,14005.0,10,84,2065.26,53,24.58642857142857,0.0,2.469879518072289,0,Lost Customers
1642,14006.0,116,77,1327.07,55,17.234675324675322,0.0,7.039473684210527,0,Lost Customers
1643,14007.0,513,5,72.58,5,14.516,0.0,0.0,0,Lost Customers
1644,14008.0,432,32,509.04,32,15.9075,0.0,0.0,0,Lost Customers
1645,14009.0,198,74,1047.59,71,14.15662162162162,0.0,3.616438356164384,0,Lost Customers
1646,14010.0,565,24,438.85,20,18.285416666666663,0.0,0.0,0,Lost Customers
1647,14011.0,480,32,423.17,32,13.2240625,0.0,4.096774193548387,0,Lost Customers
1648,14012.0,278,11,328.8,11,29.89090909090909,0.0,0.0,0,Lost Customers
1649,14013.0,110,68,1038.94,56,15.278529411764708,0.0,7.641791044776119,0,Lost Customers
1650,14014.0,77,76,1580.7,76,20.79868421052632,0.0,6.64,0,Lost Customers
1651,14015.0,53,20,830.64,20,41.532,0.0,0.0,0,Lost Customers
1652,14016.0,162,448,9876.53,354,22.045825892857145,0.0,1.1946308724832215,3,Potential Customers
1653,14017.0,571,14,222.7,14,15.907142857142858,0.0,0.0,0,Lost Customers
1654,14018.0,645,13,353.29,13,27.17615384615385,0.0,0.0,0,Lost Customers
1655,14019.0,47,66,1181.93,37,17.908030303030305,0.0,1.3846153846153846,0,Lost Customers
1656,14020.0,17,72,1198.2,63,16.641666666666666,0.0,7.197183098591549,0,Lost Customers
1657,14021.0,155,90,1590.83,84,17.67588888888889,0.0,4.876404494382022,0,Lost Customers
1658,14022.0,225,47,778.0,45,16.5531914893617,0.0,5.673913043478261,0,Lost Customers
1659,14023.0,7,31,573.32,30,18.4941935483871,0.0,8.066666666666666,0,Lost Customers
1660,14024.0,122,34,615.99,33,18.11735294117647,0.0,8.121212121212121,0,Lost Customers
1661,14025.0,465,100,3439.08,60,34.3908,0.0,1.1717171717171715,0,Lost Customers
1662,14026.0,471,50,713.11,43,14.2622,0.0,3.142857142857143,0,Lost Customers
1663,14027.0,61,6,104.82,6,17.47,0.0,0.0,0,Lost Customers
1664,14028.0,550,9,352.35,3,39.15,0.0,0.0,0,Lost Customers
1665,14029.0,63,15,409.41,15,27.294,0.0,5.714285714285714,0,Lost Customers
1666,14030.0,18,824,6607.56,591,8.018883495145632,0.0,0.8529769137302552,3,Potential Customers
1667,14031.0,7,750,27887.03,280,37.18270666666667,0.0,0.9492656875834444,3,Potential Customers
1668,14032.0,2,230,4127.96,79,17.947652173913042,0.0,3.126637554585153,0,Lost Customers
1669,14033.0,555,1,5.13,1,5.13,0.0,0.0,0,Lost Customers
1670,14034.0,22,86,524.74,82,6.101627906976744,0.0,1.588235294117647,0,Lost Customers
1671,14035.0,29,145,2512.32,70,17.326344827586208,0.0,4.020833333333333,0,Lost Customers
1672,14036.0,285,38,601.25,38,15.822368421052632,0.0,0.0,0,Lost Customers
1673,14037.0,176,114,808.91,96,7.095701754385964,0.0,4.893805309734513,0,Lost Customers
1674,14038.0,78,161,3002.13,99,18.64677018633541,0.0,3.70625,0,Lost Customers
1675,14039.0,33,10,187.33,10,18.733,0.0,60.22222222222222,0,Lost Customers
1676,14040.0,41,781,11704.8,335,14.986939820742636,0.0,0.8743589743589744,3,Potential Customers
1677,14041.0,266,21,141.41,21,6.733809523809524,0.0,0.0,0,Lost Customers
1678,14042.0,725,21,413.28,21,19.68,0.0,0.0,0,Lost Customers
1679,14043.0,491,41,287.2,37,7.004878048780488,0.0,5.95,0,Lost Customers
1680,14044.0,27,826,2839.4700000000003,533,3.4376150121065376,0.0,0.7915151515151515,0,Lost Customers
1681,14045.0,109,38,3090.72,16,81.33473684210526,0.0,15.756756756756756,0,Lost Customers
1682,14046.0,284,14,97.66,14,6.975714285714285,0.0,0.0,0,Lost Customers
1683,14047.0,9,152,3744.26,91,24.63328947368421,0.0,4.3907284768211925,0,Lost Customers
1684,14048.0,305,141,708.05,126,5.021631205673758,0.0,0.55,0,Lost Customers
1685,14049.0,17,1061,11772.95,573,11.096088595664469,0.0,0.5622641509433962,3,Potential Customers
1686,14050.0,32,54,746.36,49,13.821481481481484,0.0,1.3962264150943395,0,Lost Customers
1687,14051.0,1,318,19737.56,82,62.06779874213837,0.0,2.2618296529968456,3,Potential Customers
1688,14052.0,20,121,436.56,115,3.6079338842975206,0.0,3.091666666666667,0,Lost Customers
1689,14053.0,124,9,229.61,3,25.512222222222224,0.0,45.125,0,Lost Customers
1690,14054.0,65,6,92.46,6,15.410000000000002,0.0,0.0,0,Lost Customers
1691,14055.0,106,33,977.33,33,29.616060606060607,0.0,19.25,0,Lost Customers
1692,14056.0,1,1088,7906.33,320,7.266847426470588,0.0,0.249310027598896,3,Potential Customers
1693,14057.0,24,447,7154.39,244,16.005346756152125,0.0,1.5717488789237668,3,Potential Customers
1694,14058.0,463,24,456.69,23,19.02875,0.0,2.9130434782608696,0,Lost Customers
1695,14059.0,267,8,155.55,8,19.44375,0.0,0.0,0,Lost Customers
1696,14060.0,5,258,6459.93,100,25.038488372093024,0.0,2.412451361867704,3,Potential Customers
1697,14061.0,507,19,671.6,17,35.34736842105264,0.0,12.72222222222222,0,Lost Customers
1698,14062.0,10,340,15635.16,141,45.98576470588235,0.0,2.0973451327433628,3,Potential Customers
1699,14063.0,438,40,2994.35,30,74.85875,0.0,7.435897435897436,0,Lost Customers
1700,14064.0,29,236,2552.36,131,10.815084745762713,0.0,2.774468085106383,0,Lost Customers
1701,14065.0,389,49,844.94,42,17.243673469387755,0.0,0.875,0,Lost Customers
1702,14066.0,267,7,136.8,7,19.542857142857144,0.0,0.0,0,Lost Customers
1703,14067.0,64,52,342.24,51,6.581538461538462,0.0,0.6274509803921569,0,Lost Customers
1704,14068.0,320,108,1457.92,93,13.49925925925926,0.0,3.3271028037383177,0,Lost Customers
1705,14069.0,515,41,208.86,37,5.094146341463415,0.0,1.15,0,Lost Customers
1706,14070.0,685,41,276.7,40,6.748780487804877,0.0,0.0,0,Lost Customers
1707,14071.0,4,323,1315.19,271,4.071795665634675,0.0,0.8043478260869565,0,Lost Customers
1708,14072.0,667,19,357.15,19,18.79736842105263,0.0,0.0,0,Lost Customers
1709,14073.0,32,13,151.04,13,11.618461538461538,0.0,0.0,0,Lost Customers
1710,14074.0,623,6,145.55,6,24.258333333333336,0.0,0.0,0,Lost Customers
1711,14075.0,5,81,1532.12,59,18.91506172839506,0.0,6.6625,0,Lost Customers
1712,14076.0,129,44,109.22,43,2.4822727272727274,0.0,0.0,0,Lost Customers
1713,14077.0,41,56,568.2,43,10.146428571428572,0.0,6.381818181818182,0,Lost Customers
1714,14078.0,102,148,1523.28,107,10.292432432432433,0.0,3.510204081632653,0,Lost Customers
1715,14079.0,125,13,233.14,13,17.933846153846154,0.0,46.41666666666666,0,Lost Customers
1716,14080.0,33,83,754.39,74,9.089036144578314,0.0,8.560975609756097,0,Lost Customers
1717,14081.0,302,844,4580.4800000000005,465,5.427109004739337,0.0,0.5041518386714117,0,Lost Customers
1718,14082.0,365,65,397.61,48,6.117076923076923,0.0,0.421875,0,Lost Customers
1719,14083.0,4,185,1039.1,169,5.6167567567567565,0.0,3.875,0,Lost Customers
1720,14084.0,512,7,101.49,7,14.498571428571427,0.0,0.0,0,Lost Customers
1721,14085.0,2,1045,9211.24,479,8.814583732057416,0.0,0.685823754789272,3,Potential Customers
1722,14086.0,463,1,7.5,1,7.5,0.0,0.0,0,Lost Customers
1723,14087.0,3,213,783.6899999999999,175,3.679295774647887,0.0,3.452830188679245,0,Lost Customers
1724,14088.0,10,682,47816.54,436,70.11222873900293,0.0,0.593245227606461,1,Loyal Customers
1725,14089.0,57,13,143.6,13,11.046153846153846,0.0,0.0,0,Lost Customers
1726,14090.0,325,1,28.62,1,28.62,0.0,0.0,0,Lost Customers
1727,14091.0,654,13,1102.68,13,84.82153846153847,0.0,3.6666666666666665,0,Lost Customers
1728,14092.0,8,373,7087.08,169,19.000214477211795,0.0,1.8978494623655917,3,Potential Customers
1729,14093.0,12,100,428.37,95,4.2837,0.0,0.0,0,Lost Customers
1730,14094.0,440,43,283.12,41,6.584186046511628,0.0,0.0,0,Lost Customers
1731,14095.0,723,1,2.95,1,2.95,0.0,0.0,0,Lost Customers
1732,14096.0,4,5111,46581.19,1119,9.113909215417728,0.0,0.0176125244618395,1,Loyal Customers
1733,14097.0,481,40,397.46,39,9.9365,0.0,4.205128205128205,0,Lost Customers
1734,14098.0,37,21,147.35,21,7.016666666666667,0.0,0.0,0,Lost Customers
1735,14099.0,16,521,5558.42,273,10.668752399232243,0.0,1.353846153846154,0,Lost Customers
1736,14100.0,138,25,189.25,24,7.57,0.0,0.0,0,Lost Customers
1737,14101.0,74,90,3540.94,19,39.34377777777778,0.0,6.078651685393258,0,Lost Customers
1738,14102.0,5,58,889.73,35,15.340172413793104,0.0,0.6491228070175439,0,Lost Customers
1739,14103.0,665,1,0.0,1,0.0,0.0,0.0,0,Lost Customers
1740,14104.0,155,135,594.33,117,4.402444444444445,0.0,3.0074626865671643,0,Lost Customers
1741,14105.0,239,279,5725.21,200,20.52046594982079,0.0,1.7266187050359711,3,Potential Customers
1742,14106.0,737,1,180.0,1,180.0,0.0,0.0,0,Lost Customers
1743,14107.0,52,236,4659.39,102,19.743177966101698,0.0,2.868085106382978,0,Lost Customers
1744,14108.0,31,54,994.41,49,18.415,0.0,13.30188679245283,0,Lost Customers
1745,14109.0,73,9,144.2,9,16.022222222222222,0.0,0.0,0,Lost Customers
1746,14110.0,4,400,10647.08,177,26.6177,0.0,1.809523809523809,3,Potential Customers
1747,14111.0,14,10,363.75,10,36.375,0.0,25.11111111111111,0,Lost Customers
1748,14112.0,23,326,5643.41,199,17.3110736196319,0.0,1.9323076923076925,3,Potential Customers
1749,14113.0,4,122,4362.03,76,35.75434426229508,0.0,5.958677685950414,0,Lost Customers
1750,14114.0,274,74,1213.5,72,16.39864864864865,0.0,4.506849315068493,0,Lost Customers
1751,14115.0,502,22,492.47,22,22.385,0.0,7.857142857142857,0,Lost Customers
1752,14116.0,20,72,1319.7,61,18.329166666666666,0.0,1.408450704225352,0,Lost Customers
1753,14117.0,144,3,90.0,3,30.0,0.0,0.0,0,Lost Customers
1754,14118.0,429,15,412.35,15,27.49,0.0,0.0,0,Lost Customers
1755,14119.0,376,11,149.8,11,13.61818181818182,0.0,34.2,0,Lost Customers
1756,14121.0,4,159,2650.13,148,16.66748427672956,0.0,0.3417721518987341,0,Lost Customers
1757,14122.0,406,13,303.47,12,23.343846153846155,0.0,27.5,0,Lost Customers
1758,14123.0,733,24,430.93,24,17.955416666666668,0.0,0.0,0,Lost Customers
1759,14124.0,84,5,48.33,4,9.666,0.0,0.0,0,Lost Customers
1760,14125.0,11,166,2616.73,159,15.76343373493976,0.0,0.406060606060606,0,Lost Customers
1761,14126.0,8,43,783.85,37,18.22906976744186,0.0,10.357142857142858,0,Lost Customers
1762,14127.0,123,117,1834.38,96,15.67846153846154,0.0,2.577586206896552,0,Lost Customers
1763,14128.0,61,65,919.21,50,14.141692307692308,0.0,7.65625,0,Lost Customers
1764,14129.0,2,109,2544.4500000000003,40,23.34357798165138,0.0,5.314814814814815,0,Lost Customers
1765,14130.0,319,220,1677.48,189,7.624909090909091,0.0,1.8584474885844748,0,Lost Customers
1766,14131.0,649,46,168.22,45,3.65695652173913,0.0,0.0,0,Lost Customers
1767,14132.0,2,200,3240.9700000000003,100,16.20485,0.0,0.8894472361809045,0,Lost Customers
1768,14133.0,130,36,764.94,33,21.24833333333333,0.0,17.228571428571428,0,Lost Customers
1769,14134.0,383,180,7982.78,130,44.34877777777778,0.0,1.910614525139665,3,Potential Customers
1770,14135.0,2,219,5425.47,138,24.77383561643836,0.0,3.334862385321101,0,Lost Customers
1771,14136.0,401,106,1511.37,86,14.258207547169812,0.0,3.142857142857143,0,Lost Customers
1772,14137.0,696,11,223.2,11,20.29090909090909,0.0,0.0,0,Lost Customers
1773,14138.0,2,46,965.88,40,20.997391304347826,0.0,1.3777777777777778,0,Lost Customers
1774,14139.0,46,69,1002.28,48,14.525797101449276,0.0,7.279411764705882,0,Lost Customers
1775,14140.0,4,66,925.81,60,14.027424242424244,0.0,0.4153846153846154,0,Lost Customers
1776,14141.0,3,40,909.88,27,22.747,0.0,2.58974358974359,0,Lost Customers
1777,14142.0,373,44,660.94,42,15.021363636363638,0.0,6.348837209302325,0,Lost Customers
1778,14143.0,134,7,109.8,7,15.685714285714283,0.0,0.0,0,Lost Customers
1779,14144.0,486,1,30.6,1,30.6,0.0,0.0,0,Lost Customers
